SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AMCL,ST,270,278,270,271,271,272,12000,3306400.00,13-Oct-2025,6,INE0VG001016
ACL,BE,81,83.83,79.63,80.43,81.9,83.83,37265,2983702.58,13-Oct-2025,336,INE666E01020
ANDHRAPAP,EQ,79.74,80.02,78.25,78.67,78.5,79.42,58827,4634531.67,13-Oct-2025,1334,INE435A01051
ANDHRSUGAR,EQ,81.74,82.38,79.3,79.7,79.69,81.78,162322,13070178.83,13-Oct-2025,2263,INE715B01021
ANGELONE,EQ,2289.3,2366,2255.4,2340.7,2356,2303.3,1209214,2787936839.80,13-Oct-2025,57878,INE732I01013
AISL,SM,90.25,94,90.25,94,94,94.5,3600,327150.00,13-Oct-2025,4,INE635Y01015
ANIKINDS,EQ,69.69,69.69,66.51,67.53,67.5,68.23,17942,1215581.26,13-Oct-2025,508,INE087B01017
APCL,EQ,125,129.6,125,126.05,126.05,125.61,3324,418988.93,13-Oct-2025,166,INE071F01012
ANKITMETAL,BZ,1.88,1.98,1.88,1.9,1.9,1.9,10983,20733.74,13-Oct-2025,31,INE106I01010
AHCL,BE,126.5,131,125.5,126.63,127.9,129.24,40996,5219829.72,13-Oct-2025,439,INE0Y8W01017
ANLON,SM,427,427,427,427,427,427,400,170800.00,13-Oct-2025,1,INE0LR101013
ANMOL,EQ,15.3,15.57,15.2,15.25,15.48,15.57,50098,764843.48,13-Oct-2025,300,INE02AR01019
ANNAPURNA,SM,251.3,260,248.6,251.05,251.1,255.3,26250,6717825.00,13-Oct-2025,76,INE0MGM01017
ANONDITA,ST,433,454,433,454,454,441.8,36000,15981850.00,13-Oct-2025,31,INE0VTV01012
ANSALAPI,BZ,4.48,4.61,4.43,4.53,4.53,4.52,10172,45777.46,13-Oct-2025,38,INE436A01026
ANTGRAPHIC,EQ,1.09,1.09,1.06,1.07,1.08,1.09,140990,151066.14,13-Oct-2025,296,INE414B01021
ANTELOPUS,EQ,547.9,555.45,541,542.45,541.1,547.1,23650,12856708.50,13-Oct-2025,706,INE818A01017
ANTHEM,EQ,793,797.6,775.2,784.85,784.5,800.8,326695,256379466.55,13-Oct-2025,25103,INE0CZ201020
AWHCL,EQ,532.8,534.95,523.6,531,532,532.8,37332,19758491.30,13-Oct-2025,3990,INE01BK01022
ANUHPHR,EQ,80.5,81.73,80,80.16,80.5,82.23,78657,6326090.93,13-Oct-2025,1024,INE489G01022
ANURAS,EQ,1118,1118,1087,1096.2,1093.4,1118,300308,329874737.10,13-Oct-2025,11093,INE930P01018
ANYA,SM,24.4,24.4,24.4,24.4,24.4,24.9,5000,122000.00,13-Oct-2025,1,INE0SI601032
AONEGOLD,EQ,11.65,11.72,11.4,11.56,11.56,11.37,1765801,20432264.24,13-Oct-2025,2931,INF1J2R01114
AONELIQUID,EQ,1029.56,1029.58,1029.56,1029.57,1029.56,1029.41,13259,13650960.07,13-Oct-2025,157,INF1J2R01056
AONENIFTY,EQ,10.38,10.4,10.28,10.3,10.31,10.33,134567,1386918.82,13-Oct-2025,1666,INF1J2R01064
AONETOTAL,EQ,11.95,11.95,11.75,11.76,11.77,11.8,248727,2928041.70,13-Oct-2025,2154,INF1J2R01015
APARINDS,EQ,8365,8545,8261.5,8509,8475,8385,37305,313587379.00,13-Oct-2025,9983,INE372A01015
APCOTEXIND,EQ,363.65,363.65,355,362.05,362,363.65,19696,7091946.35,13-Oct-2025,964,INE116A01032
APEXECO,SM,135.65,135.7,130.15,130.15,130.15,133,11200,1480160.00,13-Oct-2025,5,INE0T4V01015
APEX,EQ,225,229.88,224,224.3,225,224.97,52778,11926223.16,13-Oct-2025,1848,INE346W01013
APLAPOLLO,EQ,1738.6,1750.9,1724.6,1742.2,1745.1,1738.6,152410,265128562.60,13-Oct-2025,16892,INE702C01027
930APMD32,N0,101600,101600,101581,101583.37,101581,101556.13,8,812667.00,13-Oct-2025,2,INE0TLC07101
930APMD33,N0,101600,101600,101600,101600,101600,103455.21,5,508000.00,13-Oct-2025,1,INE0TLC07028
930APMD35,N0,103500,103500,103500,103500,103500,103476,1,103500.00,13-Oct-2025,1,INE0TLC07036
APOLLOHOSP,EQ,7709,7744,7643,7671,7679,7681,191488,1471795601.50,13-Oct-2025,29371,INE437A01024
APOLLO,EQ,324,332.3,314,316.9,317.15,317.5,5546114,1785495431.45,13-Oct-2025,48844,INE713T01028
APOLLOPIPE,EQ,334.9,335.7,327.6,332,333.7,336.05,72834,24158966.75,13-Oct-2025,3397,INE126J01016
APOLSINHOT,EQ,1331,1350,1310,1325.9,1335,1331,870,1160149.40,13-Oct-2025,159,INE451F01024
APOLLOTYRE,EQ,486.55,488,478.75,485.35,485.7,488.25,432097,209036355.05,13-Oct-2025,15911,INE438A01022
APRAMEYA,SM,245.45,261.85,245.45,261.85,261.85,245.45,9000,2280150.00,13-Oct-2025,9,INE0LQG01010
APTECHT,EQ,118,118.9,115.72,117.59,117.7,119.18,86695,10165338.21,13-Oct-2025,1598,INE266F01018
APTUS,EQ,316,316,309.8,311.1,311.6,318.3,562002,175581320.15,13-Oct-2025,21501,INE852O01025
ARABIAN,SM,74.9,74.9,74.9,74.9,74.9,70.4,2000,149800.00,13-Oct-2025,1,INE08NJ01024
ARCIIL,SM,105,117.8,104.9,110.9,110,99.35,44000,4866000.00,13-Oct-2025,41,INE0YDV01010
ACI,EQ,638.5,646.45,636.3,638.2,639.5,640,74715,47852422.90,13-Oct-2025,6710,INE128X01021
ADL,EQ,87.2,95.9,87.2,93.14,92.15,90.97,8748,809916.12,13-Oct-2025,161,INE0CHO01012
ARCHIDPLY,EQ,104.03,104.44,102.01,102.46,102.5,104.02,7587,784377.97,13-Oct-2025,219,INE877I01016
ARCHIES,EQ,20.72,20.72,20.1,20.25,20.22,20.72,22071,447011.45,13-Oct-2025,157,INE731A01020
ARFIN,BE,49.75,49.92,49,49.54,49.7,49.75,389874,19329478.44,13-Oct-2025,245,INE784R01023
ARHAM,SM,98.6,99,95.2,99,99,99.25,9000,875250.00,13-Oct-2025,9,INE0L2Y01011
ARIES,EQ,403,414,388.3,392.95,392.25,399.6,136177,55033614.70,13-Oct-2025,4452,INE298I01015
ARIHANTACA,ST,475,487.9,475,487.9,487.9,473.1,800,385160.00,13-Oct-2025,2,INE0NCC01015
ARIHANTCAP,EQ,112,113.59,108.16,109.84,110.4,113.44,319784,35366412.12,13-Oct-2025,4308,INE420B01036
ARIHANTSUP,EQ,418,423.15,415.3,418.65,418,425.65,47847,20050975.00,13-Oct-2025,2460,INE643K01018
ARISINFRA,EQ,165.6,166.29,161.65,164.48,164.08,165.85,422460,69341658.89,13-Oct-2025,7378,INE0H9P01028
ARKADE,EQ,172.6,172.6,163.5,169.34,169,173.02,377284,64409419.63,13-Oct-2025,6419,INE0QRL01017
ARMANFIN,EQ,1625,1668.9,1582.4,1659.1,1668,1630.5,30843,50261866.70,13-Oct-2025,4724,INE109C01017
AROGRANITE,EQ,37,37.8,34.75,35.13,35.05,36.72,48427,1727312.68,13-Oct-2025,542,INE210C01013
ARROWGREEN,EQ,528.75,540,515.35,523.05,518.2,528.75,52462,27466984.50,13-Oct-2025,2277,INE570D01018
ARSHIYA,BZ,1.84,1.93,1.8,1.81,1.8,1.84,212167,392626.53,13-Oct-2025,115,INE968D01022
ARTNIRMAN,EQ,49.4,49.99,48.1,49.2,48.5,50.8,1718,84479.84,13-Oct-2025,26,INE738V01013
ARTEMISMED,EQ,238,239.5,222.05,233.61,232,239.77,366698,84889913.47,13-Oct-2025,19527,INE025R01021
ARUNAYA,SM,21.65,22.95,21.55,22.3,22.3,20.65,42000,922000.00,13-Oct-2025,21,INE0TTG01017
ARVEE,EQ,161.47,161.47,154,156.24,154,161.47,1081,168967.83,13-Oct-2025,47,INE006Z01016
ARVINDFASN,EQ,502.75,519.8,496.8,518.05,518.75,503.25,205745,105004401.60,13-Oct-2025,21099,INE955V01021
ARVIND,EQ,280.2,292.9,277.9,284.8,285.45,279.6,645598,184516821.50,13-Oct-2025,20217,INE034A01011
ARVINDPORT,SM,47.1,49.5,47.1,48.2,49.5,49.5,9000,431550.00,13-Oct-2025,6,INE0P4T01013
ARVSMART,EQ,600,602.9,595,598.25,596.1,604.1,24132,14433274.70,13-Oct-2025,2179,INE034S01021
ASAHIINDIA,EQ,895,908,879.95,899.15,900.1,899.95,188755,168933145.50,13-Oct-2025,12639,INE439A01020
ASAHISONG,EQ,282.9,282.9,268.4,269.65,270,279,17717,4793295.70,13-Oct-2025,707,INE228I01012
ASHALOG,SM,72.45,72.45,69.05,69.1,69.1,72.45,4000,280400.00,13-Oct-2025,4,INE0LAA01017
ASHAPURMIN,EQ,692.55,693.5,661.1,666.1,670.9,692.55,459140,308490493.90,13-Oct-2025,18925,INE348A01023
ASHIANA,EQ,298,298,294,294.85,295.65,297.45,14370,4243022.45,13-Oct-2025,982,INE365D01021
ASHIMASYN,EQ,21.81,22.64,21.81,22.07,21.95,22.02,55013,1212987.95,13-Oct-2025,288,INE440A01010
ASHOKLEY,EQ,137.49,137.99,135.7,137.42,137.7,137.55,6553457,897158289.75,13-Oct-2025,68283,INE208A01029
ASHOKA,EQ,190.01,191.99,188.5,189.81,189.9,192.62,434067,82438526.07,13-Oct-2025,15700,INE442H01029
ASHOKAMET,EQ,16.56,17.17,16.56,16.96,16.89,17.03,37772,635925.92,13-Oct-2025,169,INE760Y01011
ASIANENE,EQ,340,344,339,340.5,340,341.25,35692,12156932.65,13-Oct-2025,1242,INE276G01015
ASIANTILES,EQ,58.16,58.73,57.01,57.27,57.04,58.16,205084,11838558.24,13-Oct-2025,2433,INE022I01019
AHLEAST,EQ,154.9,154.9,150.02,153.21,153.7,151.6,1473,224681.58,13-Oct-2025,34,INE926K01017
ASIANHOTNR,EQ,337.05,340,322,338.25,340,328.35,20321,6836035.50,13-Oct-2025,409,INE363A01022
ASIANPAINT,EQ,2340.2,2366.6,2337,2342.5,2343,2340.2,667732,1568954283.80,13-Oct-2025,40981,INE021A01026
ASKAUTOLTD,EQ,488.95,506.8,482,484.95,483,493.9,278807,137047484.55,13-Oct-2025,17071,INE491J01022
ASLIND,ST,70.25,70.3,70.25,70.3,70.3,68.95,4000,281100.00,13-Oct-2025,2,INE617I01024
ASPINWALL,EQ,267.9,269,261.55,265,265,261.5,1048,278750.75,13-Oct-2025,43,INE991I01015
ASALCBR,EQ,1015.15,1018,999.65,1010.05,1015.95,1016.15,20098,20271822.80,13-Oct-2025,3210,INE073G01016
ASTEC,EQ,772,772,741,746.8,741.5,765.75,11620,8749258.25,13-Oct-2025,990,INE563J01010
ASTERDM,EQ,685.55,705.5,677.5,700.75,701.75,685.55,1306653,911800978.30,13-Oct-2025,57966,INE914M01019
ASTRAMICRO,EQ,1065.1,1092,1065.1,1085.25,1085,1090.6,365003,394815039.95,13-Oct-2025,19058,INE386C01029
ASTRAL,EQ,1424.6,1426,1402.6,1421.2,1420.6,1427.1,446670,633231821.20,13-Oct-2025,15895,INE006I01046
ASTRAZEN,EQ,9324.5,9389,9152,9222.5,9221,9262,16062,148519131.50,13-Oct-2025,4991,INE203A01020
ASTRON,EQ,10.11,10.85,10.11,10.62,10.79,10.53,76545,805450.86,13-Oct-2025,332,INE646X01014
ATALREAL,EQ,22.3,22.72,22.3,22.52,22.6,22.6,2615981,59045859.24,13-Oct-2025,1528,INE0ALR01029
ATAM,EQ,89.26,89.26,88.18,88.78,89,88.81,4226,374883.88,13-Oct-2025,281,INE09KD01013
ATCENERGY,SM,45,45,44,44.95,45,45.2,56400,2513760.00,13-Oct-2025,43,INE0V0Q01019
ATHERENERG,EQ,596.55,623.4,595.85,611.45,611.45,594.85,4112180,2524073233.75,13-Oct-2025,78831,INE0LEZ01016
ATLANTAELE,EQ,925,991.25,921,991.25,991.25,901.15,1469846,1419294145.10,13-Oct-2025,33421,INE0Z4F01028
ATLANTAA,BE,55.54,55.54,55.54,55.54,55.54,58.47,75087,4170331.98,13-Oct-2025,348,INE285H01022
ATLASCYCLE,EQ,117.79,119.39,114.95,115.46,115.12,116.85,10063,1176780.06,13-Oct-2025,269,INE446A01025
ATMASTCO,SM,207,209.05,202,203.25,202.4,207.75,16400,3346400.00,13-Oct-2025,37,INE05DH01017
ATULAUTO,EQ,496,500,491.25,492.65,491.45,503.15,87554,43260068.20,13-Oct-2025,3826,INE951D01028
ATUL,EQ,6025,6031.5,5957.5,5994.5,5995,6032,8568,51368498.00,13-Oct-2025,3076,INE100A01010
AUBANK,EQ,771.15,776.7,760.75,767.1,766.5,763.25,2154436,1653698150.45,13-Oct-2025,33922,INE949L01017
AURDIS,SM,140,145,140,144.75,145,130.6,5000,719968.75,13-Oct-2025,8,INE448V01019
AURIONPRO,EQ,1115,1222.8,1102,1194.9,1191,1115.9,642795,759006229.40,13-Oct-2025,52197,INE132H01018
AUROIMPEX,SM,46,46.05,46,46.05,46.05,46,3200,147280.00,13-Oct-2025,2,INE0NUL01018
AUROPHARMA,EQ,1127.7,1139.9,1121,1136.8,1134.1,1130.3,1453641,1641219029.10,13-Oct-2025,30654,INE406A01037
AURUM,EQ,167.08,170,166.14,167.39,167.01,167.08,65400,10940585.52,13-Oct-2025,1615,INE898S01029
AUSOMENT,EQ,111.49,111.49,101.7,103.25,103.27,108.69,10875,1135009.68,13-Oct-2025,494,INE218C01016
APS,SM,470.1,493.75,463,492.2,493.65,472.15,86750,41724912.50,13-Oct-2025,225,INE0P0001010
AIIL,EQ,3300,3318.7,3165,3180.9,3185,3299.5,97081,313830575.50,13-Oct-2025,17499,INE206F01022
AUTOIND,EQ,71.57,71.87,69.3,70.02,70.1,71.57,76753,5394195.49,13-Oct-2025,1379,INE718H01014
AUTOAXLES,EQ,1732.9,1732.9,1701,1705.2,1720,1723.8,2553,4364023.20,13-Oct-2025,678,INE449A01011
ASAL,EQ,562,572.85,542,548.3,550.6,561.75,62115,34115050.30,13-Oct-2025,3295,INE900C01027
AVADHSUGAR,EQ,441,441,432,433.6,433.95,440.25,12167,5285663.65,13-Oct-2025,506,INE349W01017
AVALON,EQ,1213,1261.1,1211.8,1218.8,1215.8,1230.4,293659,361673571.70,13-Oct-2025,26324,INE0LCL01028
AVANTEL,EQ,203,203.38,189.1,190.49,190.79,203.82,6327558,1230022801.61,13-Oct-2025,55243,INE005B01027
AVANTIFEED,EQ,657.45,678.3,648,666.85,664,644.85,813350,542335532.05,13-Oct-2025,35125,INE871C01038
DMART,EQ,4275,4349.9,4192.1,4202.6,4199,4320.4,959344,4062677152.60,13-Oct-2025,110177,INE192R01011
AVG,EQ,233.92,236.27,226,228.25,231,236.28,14075,3233549.41,13-Oct-2025,793,INE680Z01018
AVIANSH,SM,100.5,107.95,97.25,105.55,105,100,82000,8209000.00,13-Oct-2025,31,INE0TFB01017
AVONMORE,EQ,18.84,18.88,18.57,18.62,18.6,19.01,144144,2691151.48,13-Oct-2025,485,INE323B01024
AVPINFRA,SM,167,167.15,164.3,165,165,168.2,32800,5425520.00,13-Oct-2025,38,INE0R9401019
AVROIND,EQ,143.61,143.61,141.23,142.22,142,143.86,4761,677717.02,13-Oct-2025,300,INE652Z01017
AVTNPL,EQ,69.1,69.9,68.1,68.81,69.18,69.29,37093,2560293.15,13-Oct-2025,1218,INE488D01021
AWFIS,EQ,593,597.8,584.1,586.9,588,593.25,93674,55182780.35,13-Oct-2025,7313,INE108V01019
AWL,EQ,264.9,270,264.9,268.7,267.5,268.95,980125,262445700.75,13-Oct-2025,15150,INE699H01024
AXISBANK,EQ,1171,1193.6,1167.5,1189.6,1189.9,1180.4,4138448,4902875618.90,13-Oct-2025,81830,INE238A01034
AXISGOLD,EQ,103.84,103.99,102.33,103.69,103.69,101.31,2431566,251607241.97,13-Oct-2025,6010,INF846K01W80
AXISBNKETF,EQ,585.11,585.11,579,581.84,581.86,582.2,1780,1034887.87,13-Oct-2025,68,INF846K01X63
AXISBPSETF,EQ,13.07,13.07,12.94,12.98,12.98,12.98,80778,1048204.52,13-Oct-2025,478,INF846K01Z04
AXISCETF,EQ,124.46,126.41,123.83,126.04,126.22,126.36,1423,178867.87,13-Oct-2025,43,INF846K016C7
AXISHCETF,EQ,145.84,150.08,143.6,149.68,150,149.58,1946,290956.32,13-Oct-2025,106,INF846K01Z12
AXISILVER,EQ,166.11,176,155.28,173.86,173.9,161.27,2693181,457403058.46,13-Oct-2025,11612,INF846K011K1
AXISNIFTY,EQ,277.14,277.29,275.81,276.89,276.89,277.26,3846,1063469.29,13-Oct-2025,191,INF846K01W98
AXISTECETF,EQ,382.78,383.28,378.78,381.58,382.77,384.51,6128,2331477.25,13-Oct-2025,89,INF846K01Y96
AXISVALUE,EQ,30.27,30.87,29.53,29.74,29.74,29.88,27420,815960.00,13-Oct-2025,211,INF846KA1119
AXSENSEX,EQ,84.01,85.45,84,84.77,84.87,84.65,2063,174237.86,13-Oct-2025,40,INF846K010Q0
AXISCADES,BE,1668.8,1675,1585.4,1593.6,1595,1668.8,58978,95145473.90,13-Oct-2025,3927,INE555B01013
AXITA,EQ,8.43,8.5,8.34,8.35,8.35,8.41,1654521,13898022.43,13-Oct-2025,1643,INE02EZ01022
AYMSYNTEX,EQ,188.09,188.98,185.76,186.45,186.03,189.59,6804,1272539.58,13-Oct-2025,670,INE193B01039
AZAD,EQ,1645.1,1648,1623.2,1639.7,1641.7,1656.2,112245,183756079.30,13-Oct-2025,9566,INE02IJ01035
BBTCL,EQ,195.78,199,190,193.89,199,189.87,5530,1067794.85,13-Oct-2025,755,INE01EE01011
BAGFILMS,EQ,7,7.08,6.93,6.97,7,7.05,89178,624241.02,13-Oct-2025,214,INE116D01028
BAGDIGITAL,ST,97,101.75,96,99.75,101.75,99,686400,66641120.00,13-Oct-2025,30,INE17CQ01015
BLKASHYAP,EQ,61,62.48,61,61.93,61.99,61.61,386951,23973008.01,13-Oct-2025,3188,INE350H01032
STYLEBAAZA,EQ,330.5,334.6,316.7,319.3,318.95,329.05,420660,135525572.45,13-Oct-2025,18890,INE01FR01028
BABAFP,SM,34.05,34.05,33.1,33.95,33.95,34.75,24000,814160.00,13-Oct-2025,15,INE0QW501012
BAFNAPH,BE,159.22,159.22,156.03,156.03,156.03,159.22,956,150466.20,13-Oct-2025,16,INE878I01022
BAHETI,SM,567.95,570.9,558,565.05,565.85,569.4,22875,12922331.25,13-Oct-2025,39,INE029Q01017
BAIDFIN,EQ,10.5,10.65,10.41,10.58,10.56,10.56,40461,426692.83,13-Oct-2025,238,INE020D01022
BAJAJ-AUTO,EQ,8947,9084,8917,9066,9081,8946.5,374531,3389076989.50,13-Oct-2025,43815,INE917I01010
BAJAJCON,EQ,264.87,269.7,260.84,265.75,266,264.12,1497360,398139770.74,13-Oct-2025,29737,INE933K01021
BAJAJELEC,EQ,546,547.1,536,544.95,545,543.1,92102,50020333.15,13-Oct-2025,8457,INE193E01025
BAJFINANCE,EQ,1023.85,1040,1021.5,1036.75,1039,1023.85,7684523,7916112030.10,13-Oct-2025,107949,INE296A01032
BAJAJFINSV,EQ,2004.1,2025,1996.6,2020.4,2023.9,2004.3,1013809,2042333188.90,13-Oct-2025,45393,INE918I01026
BAJAJHCARE,EQ,468,473.5,454.7,457.8,459,468.8,168412,78083742.50,13-Oct-2025,7338,INE411U01027
BAJAJHIND,EQ,22.22,22.22,21.64,21.84,21.92,22.25,5976915,130401629.43,13-Oct-2025,14035,INE306A01021
BAJAJHLDNG,EQ,11911,12400,11911,12354,12302,12074,44409,542890410.00,13-Oct-2025,14557,INE118A01012
BAJAJHFL,EQ,109,109.79,108.51,108.72,108.7,110,4756932,518264905.54,13-Oct-2025,46138,INE377Y01014
BAJEL,EQ,199.1,199.61,196.09,197.48,198.5,199.58,110114,21800483.44,13-Oct-2025,2236,INE0KQN01018
BALPHARMA,EQ,83,83.89,81.22,82.1,82.17,83.1,15206,1254115.16,13-Oct-2025,667,INE083D01012
BALAMINES,EQ,1366.5,1373.9,1353.4,1366.1,1364,1368.5,16924,23051923.20,13-Oct-2025,3168,INE050E01027
BALAJIPHOS,ST,140.6,142,140.6,140.6,140.6,148,10000,1408800.00,13-Oct-2025,5,INE0PQ601019
BALAJITELE,EQ,126.98,127.04,118.82,120.03,119.05,125.72,200739,24328146.92,13-Oct-2025,4602,INE794B01026
BALAXI,EQ,43,44.36,43,43.7,43.67,43.47,46749,2047488.06,13-Oct-2025,512,INE618N01022
BALKRISIND,EQ,2287.2,2287.3,2214.1,2218.2,2217,2287.3,142559,318598419.10,13-Oct-2025,18245,INE787D01026
BALKRISHNA,EQ,23.04,24.28,22.82,23.15,22.83,23.3,85560,2008625.57,13-Oct-2025,988,INE875R01011
BALMLAWRIE,EQ,205.75,206.2,199.97,200.72,201.59,205.92,258225,52210686.37,13-Oct-2025,7935,INE164A01016
BALRAMCHIN,EQ,478.2,478.2,469,472.4,472.5,478.2,671870,317044908.70,13-Oct-2025,10212,INE119A01028
BALUFORGE,EQ,672.35,672.35,648.6,653.1,652,674.8,336999,221884545.80,13-Oct-2025,8121,INE011E01029
BANARBEADS,EQ,141.58,147.9,138.85,146.5,145.7,141.62,35647,5165679.13,13-Oct-2025,1620,INE655B01011
BANCOINDIA,EQ,800,808.45,782.1,788.85,790.9,803.95,314791,249472720.05,13-Oct-2025,15703,INE213C01025
BANDHANBNK,EQ,168,169.75,167.12,168.48,168,169.32,5337566,898756171.70,13-Oct-2025,30297,INE545U01014
IDFNIFTYET,EQ,279.17,279.17,275.38,275.64,275.48,277.79,1083,299324.90,13-Oct-2025,39,INF194KA1U07
BANG,EQ,59.4,60.16,57.5,57.92,58,59.28,81286,4807756.34,13-Oct-2025,848,INE863I01016
BANKBARODA,BL,267.5,267.5,267.5,267.5,267.5,238.27,497965,133205637.50,13-Oct-2025,1,INE028A01039
BANKBARODA,EQ,266.4,269.2,264.65,268.1,267.9,266.95,5443095,1456012327.90,13-Oct-2025,44778,INE028A01039
BANKINDIA,EQ,127,127.35,124.8,126.86,126.82,126.77,8765224,1106680567.48,13-Oct-2025,41488,INE084A01016
MAHABANK,EQ,58,58,57,57.58,57.7,57.53,10491350,603820866.53,13-Oct-2025,32128,INE457A01014
BANKA,EQ,89.49,89.99,86.15,88.02,87.97,87.49,3312,293073.45,13-Oct-2025,202,INE862Y01015
BASML,EQ,26.1,26.49,25.82,26.12,26.15,26.44,55743,1457266.69,13-Oct-2025,349,INE186H01022
BANARISUG,EQ,3497,3523,3399.9,3403.5,3400,3474.2,1550,5315395.60,13-Oct-2025,728,INE459A01010
BANSALWIRE,EQ,330,331,323.3,323.65,323.3,330.4,100410,32603448.60,13-Oct-2025,3477,INE0B9K01025
BANSWRAS,EQ,126.38,126.38,121.6,123.09,122.95,126.02,14492,1789318.27,13-Oct-2025,441,INE629D01020
BVCL,BE,49.5,50.99,48.7,48.92,48.7,50.32,19357,955543.44,13-Oct-2025,158,INE139I01011
BARFLEX,SM,75.5,77.25,74,75.9,77.25,74,72000,5396500.00,13-Oct-2025,31,INE0QX401014
BBNPNBETF,EQ,57.95,57.95,55.83,56.91,56.91,56.81,2783,157703.28,13-Oct-2025,47,INF251K01TL6
BBNPPGOLD,EQ,120.4,123.95,119.3,120.45,120.3,118,212861,25613954.90,13-Oct-2025,220,INF251K01SU9
ASMS,BE,13.18,13.59,12.9,13.21,13.48,13.15,166512,2183798.67,13-Oct-2025,535,INE855F01042
BASF,EQ,4600,4626.9,4522,4536.9,4546,4591.5,12024,54882708.20,13-Oct-2025,2667,INE373A01013
BASILIC,SM,366.25,380,365,378.45,379,367.75,21900,8184675.00,13-Oct-2025,61,INE0OCC01013
BATAINDIA,EQ,1170,1175.5,1146.1,1149,1150,1169,71341,82367673.30,13-Oct-2025,7138,INE176A01028
BAWEJA,SM,42.75,44.5,42.75,44.5,44.5,43.5,1600,69800.00,13-Oct-2025,2,INE0JFJ01011
BAYERCROP,EQ,5001.5,5036.5,4970,5005.8,4989.3,5007.1,21790,108911141.10,13-Oct-2025,5592,INE462A01022
BCLIND,EQ,40.38,40.43,39.8,39.98,40,40.43,307304,12306494.37,13-Oct-2025,2510,INE412G01024
BEACON,SM,63.8,65,63,63.75,63.75,61.8,34000,2177050.00,13-Oct-2025,30,INE639X01027
BEARDSELL,EQ,33.4,33.4,32.3,32.98,33,32.82,28886,947282.80,13-Oct-2025,761,INE520H01022
BEDMUTHA,EQ,134,134,132,133.57,134,135.1,2648,353670.58,13-Oct-2025,89,INE844K01012
BELLACASA,EQ,407.2,419.9,400.3,411.85,410.5,409.3,5599,2290048.40,13-Oct-2025,387,INE344T01014
BELRISE,EQ,153.85,154.7,150.3,151.67,151.64,155.24,5684659,865674814.77,13-Oct-2025,36550,INE894V01022
BLAL,EQ,209.14,211.58,209.14,210.31,210.16,210.19,14231,2988663.30,13-Oct-2025,534,INE0N7W01012
BEML,EQ,4321.1,4400,4303,4378.4,4380,4363.9,193722,844539768.80,13-Oct-2025,22531,INE258A01016
BERGEPAINT,EQ,531.95,536.4,530,534.1,534.05,535.15,187697,100147622.45,13-Oct-2025,14107,INE463A01038
BESTAGRO,EQ,345.95,345.95,336,341.65,339,344.2,26981,9209162.20,13-Oct-2025,1540,INE052T01013
BETA,SM,1731,1745,1716.9,1720,1720,1731,2835,4902229.50,13-Oct-2025,24,INE351Y01019
BEWLTD,SM,132,132,129.25,130.15,130,130.85,15000,1954975.00,13-Oct-2025,26,INE0HQI01014
BFINVEST,EQ,480.7,482.8,476.05,480.1,480.8,481.25,24786,11865109.35,13-Oct-2025,1056,INE878K01010
BFUTILITIE,EQ,815.05,817.45,797,805.4,803.4,810.95,66742,53662653.00,13-Oct-2025,3401,INE243D01012
BANKBETF,EQ,58.73,58.73,57.02,57.43,57.46,57.3,31301,1795575.02,13-Oct-2025,556,INF0QA701714
LIQUIDBETF,EQ,1051.94,1051.96,1051.94,1051.95,1051.96,1051.82,692582,728557982.65,13-Oct-2025,237,INF0QA701854
NIFTYBETF,EQ,257.75,257.75,256.13,257.22,256.94,257.6,2702,694062.23,13-Oct-2025,89,INF0QA701722
BGRENERGY,BE,347,352.35,338,352.35,352.35,335.58,261796,91325316.14,13-Oct-2025,1572,INE661I01014
BHADORA,SM,92,93.25,92,92.5,92.5,93,9600,889140.00,13-Oct-2025,7,INE0ZRC01017
BHAGERIA,EQ,186.47,187.9,173.24,174.71,175.2,185.54,577346,102600888.05,13-Oct-2025,8279,INE354C01027
BHAGCHEM,EQ,253.35,253.35,243.6,244.8,244.85,252.05,29358,7243115.20,13-Oct-2025,1991,INE414D01027
BHAGYANGR,BE,101.55,101.55,98,98.37,99.8,100.33,23053,2280599.31,13-Oct-2025,285,INE458B01036
BHANDARI,EQ,4.55,4.6,4.5,4.55,4.59,4.56,362868,1647610.51,13-Oct-2025,611,INE474E01029
BEPL,EQ,100.5,101.85,99.69,99.97,99.99,101.43,167826,16854536.97,13-Oct-2025,3989,INE922A01025
BBL,EQ,3279,3315.1,3168.1,3190.3,3201,3299.7,28006,90259661.40,13-Oct-2025,5506,INE464A01036
BDL,EQ,1524.9,1528.3,1500,1509.4,1509,1537.1,611610,923154856.60,13-Oct-2025,26904,INE171Z01026
BEL,EQ,412.95,413,406.35,409.4,409.65,413.5,7858503,3215887494.60,13-Oct-2025,117621,INE263A01024
BHARATFORG,EQ,1220,1228,1200.2,1226.2,1226.5,1220,290988,354053181.20,13-Oct-2025,17196,INE465A01025
BHARATGEAR,BE,113.5,114.8,111,113.45,113.25,116.54,60220,6771881.65,13-Oct-2025,797,INE561C01019
BPCL,EQ,340.5,342,335.15,337.95,338.15,338.7,6785828,2290033535.05,13-Oct-2025,58883,INE029A01011
